Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordonnee_X;coordonnee_Y;epsg;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;etablissement_multi_lignes;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_bassin_formation;libelle_bassin_formation
0781359D;Ecole élémentaire Jules Ferry;Ecole;Public;Parc de Becheville;;78130 LES MUREAUX;78130;78440;Les Mureaux;78;25;11;0;1;;;;0134747744;;;ce.0781359D@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP+;;21780440000091;267;;48.983471454,1.92126950613;SANS OBJET;Yvelines;Versailles;Ile-de-France;621044.7;6876487.9;EPSG:2154;Circonscription d'inspection du 1er degré des Mureaux;48.98347145401879;1.9212695061251204;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780180X;;;25001;078A-LES MUREAUX
0781383E;Ecole élémentaire Michel de Montaigne;Ecole;Public;Avenue Beethoven;;78190 TRAPPES;78190;78621;Trappes;78;25;11;0;1;;;;0130516809;;;ce.0781383E@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780621500042;129;;48.7823994028,1.97850975807;SANS OBJET;Yvelines;Versailles;Ile-de-France;624944.8;6854075.3;EPSG:2154;Circonscription d'inspection du 1er degré de Trappes;48.78239940275061;1.9785097580683737;Rue;1980-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780187E;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0782235F;Ecole maternelle Les Pensées;Ecole;Public;120 rue Pierre Sémard;;78200 MANTES LA JOLIE;78200;78361;Mantes-la-Jolie;78;25;11;1;0;;;;0130941420;;;ce.0782235F@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP+;;21780361800362;155;;48.9936520591,1.69201943786;SANS OBJET;Yvelines;Versailles;Ile-de-France;604285.4;6877873.5;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Jolie I;48.9936520591381;1.692019437861321;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781977A;;;25002;078B-MANTES-LA-JOLIE
0782339U;Groupe scolaire Jean Jaurès;Ecole;Public;1 ter avenue Carnot;;78190 TRAPPES;78190;78621;Trappes;78;25;11;1;0;;;;0130516822;;;ce.0782339U@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780621500158;84;;48.7772444219,2.00092982294;SANS OBJET;Yvelines;Versailles;Ile-de-France;626584.8;6853481.1;EPSG:2154;Circonscription d'inspection du 1er degré de Trappes;48.777244421895986;2.000929822938944;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780187E;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0782341W;Ecole maternelle Paul Langevin;Ecole;Public;Place Paul Langevin;;78190 TRAPPES;78190;78621;Trappes;78;25;11;1;0;;;;0130516830;;;ce.0782341W@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780621500190;138;;48.7769184697,1.99019028217;SANS OBJET;Yvelines;Versailles;Ile-de-France;625795.2;6853454.9;EPSG:2154;Circonscription d'inspection du 1er degré de Trappes;48.776918469741865;1.9901902821719013;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780187E;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0782425M;Ecole maternelle Molière;Ecole;Public;101  RUE MOLIERE;;78130 LES MUREAUX;78130;78440;Les Mureaux;78;25;11;1;0;;;;0134748590;;;ce.0782425M@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP+;;21780440000117;133;;48.981480064,1.91713956389;SANS OBJET;Yvelines;Versailles;Ile-de-France;620739.4;6876270.6;EPSG:2154;Circonscription d'inspection du 1er degré des Mureaux;48.981480064049265;1.917139563885652;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780180X;;;25001;078A-LES MUREAUX
0782962W;Ecole élémentaire Henri Wallon;Ecole;Public;Rue Henri Wallon;;78190 TRAPPES;78190;78621;Trappes;78;25;11;0;1;;;;0130516816;;;ce.0782962W@ac-versailles.fr;1;0;1;;;;;;;;;;;;;REP+;;21780621500356;254;;48.7749520069,1.9865499152;SANS OBJET;Yvelines;Versailles;Ile-de-France;625524.9;6853239.7;EPSG:2154;Circonscription d'inspection du 1er degré de Trappes;48.77495200693138;1.98654991519793;Rue;1965-07-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780187E;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0783267C;Ecole maternelle Les Clématites;Ecole;Public;118 rue Maurice Braunstein;;78200 MANTES LA JOLIE;78200;78361;Mantes-la-Jolie;78;25;11;1;0;;;;0130947417;;;ce.0783267C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP+;;21780361800099;169;;49.0007256898,1.70075047949;SANS OBJET;Yvelines;Versailles;Ile-de-France;604937.2;6878649.5;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Jolie II;49.00072568981844;1.7007504794857238;Numéro de rue;1968-05-10;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781977A;;;25002;078B-MANTES-LA-JOLIE
0783470Y;Ecole élémentaire Ronsard;Ecole;Public;Rue des Quertaines;;78570 CHANTELOUP LES VIGNES;78570;78138;Chanteloup-les-Vignes;78;25;11;1;1;;;;0139708146;;;ce.0783470Y@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780138000221;270;;48.9714805946,2.03723999303;SANS OBJET;Yvelines;Versailles;Ile-de-France;629516.2;6875044.8;EPSG:2154;Circonscription d'inspection du 1er degré de Chanteloup les Vignes;48.97148059456525;2.0372399930257297;Numéro de rue;2002-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781986K;;;25003;078C-POISSY-SARTROUVILLE
0780773S;Ecole maternelle Simone Veil;Ecole;Public;12 rue du Parc;;78390 BOIS D ARCY;78390;78073;Bois-d'Arcy;78;25;11;1;0;;;;0130583532;;;ce.0780773S@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780073900054;105;;48.7997280987,2.02315056321;SANS OBJET;Yvelines;Versailles;Ile-de-France;628248.5;6855960.4;EPSG:2154;Circonscription d'inspection du 1er degré de Bois d'Arcy;48.799728098653674;2.023150563209165;Numéro de rue;1975-07-02;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780761D;;;25007;078G-PLAISIR-VERSAILLES
0780778X;Ecole maternelle Jean de La Fontaine;Ecole;Public;85 rue de la Fontaine;;78630 ORGEVAL;78630;78466;Orgeval;78;25;11;1;0;;;;0130657976;;;ce.0780778X@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780466500032;244;;48.922424753,1.97321032925;SANS OBJET;Yvelines;Versailles;Ile-de-France;624757.9;6869649.1;EPSG:2154;Circonscription d'inspection du 1er degré de Carrières-sous-Poissy;48.922424752982366;1.97321032925226;Rue;1975-07-02;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781683F;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0783736M;Ecole élémentaire privée we love momes;Ecole;Privé;48 rue Louis Gandillet;;78420 CARRIERES SUR SEINE;78420;78124;Carrières-sur-Seine;78;25;11;0;1;;;;;;;;0;0;0;;;;;;;;;;;;;;;;8;;48.9134750229,2.18306335058;HORS CONTRAT;Yvelines;Versailles;Ile-de-France;640124.8;6868474.4;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.91347502285527;2.1830633505761896;Numéro de rue;2019-06-13;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;25003;078C-POISSY-SARTROUVILLE
0783739R;Ecole élémentaire privée Pilcalli;Ecole;Privé;4 rue Général Leclerc;;78200 BUCHELAY;78200;78118;Buchelay;78;25;11;1;1;;;;;;;;1;0;0;;;;;;;;;;;;;;;;38;;48.9793610538,1.67419373321;HORS CONTRAT;Yvelines;Versailles;Ile-de-France;602954.4;6876306.2;EPSG:2154;Circonscription d'inspection du 1er degré de Rosny sur Seine;48.97936105376958;1.6741937332147032;Numéro de rue;2019-08-15;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;25002;078B-MANTES-LA-JOLIE
0780075H;Ecole élémentaire privée Sainte Jeanne d'Arc;Ecole;Privé;22 rue du Général Leclerc;;78430 LOUVECIENNES;78430;78350;Louveciennes;78;25;11;1;1;;;;0139691844;;;ce.0780075H@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;78507979900017;218;;48.8615542159,2.11405985123;CONTRAT D'ASSOCIATION TOUTES CLASSES;Yvelines;Versailles;Ile-de-France;635002.8;6862755.8;EPSG:2154;Circonscription d'inspection du 1er degré du Chesnay - Préélémentaire;48.86155421588362;2.114059851225198;Numéro de rue;1969-02-24;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0780930M;Ecole élémentaire;Ecole;Public;08 rue des Ecoles;;78850 THIVERVAL GRIGNON;78850;78615;Thiverval-Grignon;78;25;11;1;1;;;;0130544524;;;ce.0780930M@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780615700020;75;;48.8440894788,1.94197050439;SANS OBJET;Yvelines;Versailles;Ile-de-France;622352.1;6860969.4;EPSG:2154;Circonscription d'inspection du 1er degré de Plaisir;48.8440894787756;1.9419705043884787;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780761D;;;25007;078G-PLAISIR-VERSAILLES
0780946E;Ecole élémentaire;Ecole;Public;05 rue de la Mairie;;78910 FLEXANVILLE;78910;78236;Flexanville;78;25;11;1;1;;;;0134946034;;;ce.0780946E@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780236200020;35;;48.8563723579,1.73886997905;SANS OBJET;Yvelines;Versailles;Ile-de-France;607469.7;6862553.9;EPSG:2154;Circonscription d'inspection du 1er degré de Beynes;48.85637235790215;1.7388699790512003;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780713B;;;25004;078D-RAMBOUILLET
0780973J;Ecole élémentaire La Fermette;Ecole;Public;18 bis rue du Pavé;;78490 LE TREMBLAY SUR MAULDRE;78490;78623;Le Tremblay-sur-Mauldre;78;25;11;1;1;;;;0134878256;;;ce.0780973J@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780623100023;63;;48.7777299576,1.87503956727;SANS OBJET;Yvelines;Versailles;Ile-de-France;617335.3;6853659.5;EPSG:2154;Circonscription d'inspection du 1er degré de Rambouillet;48.77772995761122;1.8750395672655396;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;078011;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780262L;;;25004;078D-RAMBOUILLET
0781430F;Ecole élémentaire Les mille couleurs;Ecole;Public;04 A rue DE LA SERGENTERIE;;78980 BREVAL;78980;78107;Bréval;78;25;11;0;1;;;;0134783252;;;ce.0781430F@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780107500029;160;;48.9463903828,1.53260947265;SANS OBJET;Yvelines;Versailles;Ile-de-France;592523.8;6872823.6;EPSG:2154;Circonscription d'inspection du 1er degré de Rosny sur Seine;48.94639038278871;1.5326094726492157;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;1;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781916J;;;25002;078B-MANTES-LA-JOLIE
0783710J;Ecole élémentaire privée Montessori Trillium International School;Ecole;Privé;9 rue DE LA SABOTTE;;78160 MARLY LE ROI;78160;78372;Marly-le-Roi;78;25;11;1;1;;;;0671003580;;;contact@trilliuminternationalschool.com;0;0;0;;;;;;;;;;;;;;;;65;;48.8771109476,2.08387979135;HORS CONTRAT;Yvelines;Versailles;Ile-de-France;632808.8;6864510.8;EPSG:2154;Circonscription d'inspection du 1er degré du Pecq-Marly;48.87711094756716;2.0838797913517486;Numéro de rue;2017-12-11;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0780070C;Ecole élémentaire privée Saint Joseph;Ecole;Privé;02 place DE L EGLISE;BP 60001;78700 CONFLANS STE HONORINE;78700;78172;Conflans-Sainte-Honorine;78;25;11;1;1;;;;0139191400;;;ce.0780070C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;78506049200010;400;;48.9920214238,2.09326030791;CONTRAT D'ASSOCIATION TOUTES CLASSES;Yvelines;Versailles;Ile-de-France;633643.5;6877280.4;EPSG:2154;Circonscription d'inspection du 1er degré de Conflans Sainte Honorine;48.99202142378592;2.0932603079066427;Numéro de rue;1969-02-24;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;25003;078C-POISSY-SARTROUVILLE
0780120G;Ecole élémentaire privée L'Ermitage;Ecole;Privé;46 avenue Egle;;78600 MAISONS LAFFITTE;78600;78358;Maisons-Laffitte;78;25;11;1;1;;;;0139620402;;;ce.0780120G@ac-versailles.fr;1;1;0;;;;;;;;;;;;;;;33894458000020;487;;48.9547647679,2.1559206039;C0NTRAT SIMPLE POUR PARTIE DES CLASSES;Yvelines;Versailles;Ile-de-France;638184.6;6873086.6;EPSG:2154;Circonscription d'inspection du 1er degré de Vélizy Villacoublay;48.954764767895156;2.1559206039029535;Numéro de rue;1969-02-18;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;21;;;;25003;078C-POISSY-SARTROUVILLE
0780122J;Ecole élémentaire privée Notre-Dame;Ecole;Privé;14 avenue Blanche de Castille;;78300 POISSY;78300;78498;Poissy;78;25;11;1;1;;;;0139796340;;;ce.0780122J@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;78511240000029;394;;48.9264462295,2.03685046649;CONTRAT D'ASSOCIATION TOUTES CLASSES;Yvelines;Versailles;Ile-de-France;629426.6;6870037.5;EPSG:2154;Circonscription d'inspection du 1er degré de Poissy;48.92644622947906;2.036850466491765;Numéro de rue;1969-02-18;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;25003;078C-POISSY-SARTROUVILLE
0780134X;Ecole élémentaire privée Notre-Dame de clarté;Ecole;Privé;56 quai Auguste Roy;;78510 TRIEL SUR SEINE;78510;78624;Triel-sur-Seine;78;25;11;1;1;;;;0139743421;;;ce.0780134X@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;78513610200031;238;;48.9784975918,2.00319989324;CONTRAT D'ASSOCIATION TOUTES CLASSES;Yvelines;Versailles;Ile-de-France;627034.1;6875856.0;EPSG:2154;Circonscription d'inspection du 1er degré de Chanteloup les Vignes;48.978497591770385;2.0031998932373423;Numéro de rue;1969-02-18;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;25003;078C-POISSY-SARTROUVILLE
0780138B;Ecole élémentaire privée Sainte Marie des Bourdonnais;Ecole;Privé;40 rue des Bourdonnais;;78000 VERSAILLES;78000;78646;Versailles;78;25;11;1;1;;;;0139501983;;;ce.0780138B@ac-versailles.fr;1;0;1;;;;;;;;;;;;;;;38885790600027;476;;48.7947754811,2.12861011767;CONTRAT D'ASSOCIATION TOUTES CLASSES;Yvelines;Versailles;Ile-de-France;635988.3;6855319.1;EPSG:2154;Circonscription d'inspection du 1er degré de Montigny le Bretonneux;48.79477548114407;2.1286101176717516;Numéro de rue;1969-02-18;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;25007;078G-PLAISIR-VERSAILLES
0780140D;Ecole élémentaire privée d' Hulst;Ecole;Privé;16 rue Rémilly;;78000 VERSAILLES;78000;78646;Versailles;78;25;11;1;1;;;;0139549392;;;ce.0780140D@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;78515054100049;749;;48.8113782682,2.1368506675;CONTRAT D'ASSOCIATION TOUTES CLASSES;Yvelines;Versailles;Ile-de-France;636613.8;6857158.4;EPSG:2154;Circonscription d'inspection du 1er degré de Montigny le Bretonneux;48.811378268150605;2.1368506675026437;Numéro de rue;1969-02-18;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;25007;078G-PLAISIR-VERSAILLES
0780154U;Ecole maternelle Les Marronniers;Ecole;Public;07 rue des Ecoles;;78440 PORCHEVILLE;78440;78501;Porcheville;78;25;11;1;0;;;;0134796071;;;ce.0780154U@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780501900023;168;;48.9711695991,1.78001053276;SANS OBJET;Yvelines;Versailles;Ile-de-France;610685.2;6875270.5;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Jolie II;48.9711695991086;1.780010532757768;Numéro de rue;1969-03-17;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781098V;;;25002;078B-MANTES-LA-JOLIE
0780156W;Ecole maternelle Marc Laurent;Ecole;Public;01 RUE DU POITOU;;78370 PLAISIR;78370;78490;Plaisir;78;25;11;1;0;;;;0130552060;;;ce.0780156W@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780490500164;51;;48.8216999857,1.94387957343;SANS OBJET;Yvelines;Versailles;Ile-de-France;622458.9;6858478.2;EPSG:2154;Circonscription d'inspection du 1er degré de Plaisir;48.82169998567788;1.9438795734256806;Numéro de rue;1969-03-17;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780761D;;;25007;078G-PLAISIR-VERSAILLES
0780169K;Ecole maternelle René Descartes;Ecole;Public;04 RUE RENE DESCARTES;;78330 FONTENAY LE FLEURY;78330;78242;Fontenay-le-Fleury;78;25;11;1;0;;;;0130455211;;;ce.0780169K@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780242000067;131;;48.8120533529,2.05451940743;SANS OBJET;Yvelines;Versailles;Ile-de-France;630568.9;6857302.7;EPSG:2154;Circonscription d'inspection du 1er degré de Bois d'Arcy;48.81205335291747;2.0545194074299657;Numéro de rue;1969-03-17;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780185C;;;25007;078G-PLAISIR-VERSAILLES
0780173P;Ecole maternelle Jean Louis Forain;Ecole;Public;42 bis avenue Charles de Gaulle LE CHESNAY;;78150 LE CHESNAY ROCQUENCOURT;78150;78158;Le Chesnay-Rocquencourt;78;25;11;1;0;;;;0139544880;;;ce.0780173P@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;20008547000116;122;;48.8280622601,2.12043891174;SANS OBJET;Yvelines;Versailles;Ile-de-France;635429.3;6859026.7;EPSG:2154;Circonscription d'inspection du 1er degré du Chesnay - Préélémentaire;48.8280622600533;2.1204389117361107;Numéro de rue;1969-03-17;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783252L;;;25007;078G-PLAISIR-VERSAILLES
0780189G;Ecole élémentaire Paradis;Ecole;Public;Rue de la Ferme du Paradis;;78250 MEULAN EN YVELINES;78250;78401;Meulan-en-Yvelines;78;25;11;1;1;;;;0134741278;;;ce.0780189G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780401200045;415;;49.0091033998,1.91502989755;SANS OBJET;Yvelines;Versailles;Ile-de-France;620627.2;6879344.4;EPSG:2154;Circonscription d'inspection du 1er degré de Meulan;49.00910339979881;1.9150298975454598;Numéro de rue;1969-03-21;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780571X;;;25001;078A-LES MUREAUX
0780190H;Ecole maternelle Les Bessières;Ecole;Public;Rue de Noirmoutier;;78310 MAUREPAS;78310;78383;Maurepas;78;25;11;1;0;;;;0130503676;;;ce.0780190H@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780383200104;79;;48.7632640905,1.93523994722;SANS OBJET;Yvelines;Versailles;Ile-de-France;621737.0;6851989.9;EPSG:2154;Circonscription d'inspection du 1er degré d'Elancourt;48.76326409045967;1.9352399472163957;Numéro de rue;1969-04-02;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780856G;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0780233E;Ecole maternelle Les Sables;Ecole;Public;461 rue de Breteuil;;78670 VILLENNES SUR SEINE;78670;78672;Villennes-sur-Seine;78;25;11;1;0;;;;0139759413;;;ce.0780233E@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780672800036;100;;48.9429487876,1.98666938702;SANS OBJET;Yvelines;Versailles;Ile-de-France;625773.4;6871918.5;EPSG:2154;Circonscription d'inspection du 1er degré de Carrières-sous-Poissy;48.942948787635224;1.9866693870178973;Numéro de rue;1969-09-09;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781986K;;;25003;078C-POISSY-SARTROUVILLE
0780250Y;Ecole élémentaire;Ecole;Public;03 place de la Mairie;;78117 CHATEAUFORT;78117;78143;Châteaufort;78;25;11;0;1;;;;0139563213;;;ce.0780250Y@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780143000026;106;;48.7360903018,2.09088993942;SANS OBJET;Yvelines;Versailles;Ile-de-France;633142.4;6848825.8;EPSG:2154;Circonscription d'inspection du 1er degré de Vélizy Villacoublay;48.73609030177781;2.09088993941638;Numéro de rue;1970-01-28;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780210E;;;25007;078G-PLAISIR-VERSAILLES
0780290S;Ecole élémentaire;Ecole;Public;03  RUE DES HAIES;;78350 LES LOGES EN JOSAS;78350;78343;Les Loges-en-Josas;78;25;11;0;1;;;;0139564467;;;ce.0780290S@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780343600039;107;;48.7635164641,2.14316043355;SANS OBJET;Yvelines;Versailles;Ile-de-France;637019.4;6851832.0;EPSG:2154;Circonscription d'inspection du 1er degré de Vélizy Villacoublay;48.763516464060444;2.1431604335514463;Numéro de rue;1970-06-10;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780210E;;;25007;078G-PLAISIR-VERSAILLES
0780291T;Ecole élémentaire;Ecole;Public;1 rue des Ecoles;;78450 CHAVENAY;78450;78152;Chavenay;78;25;11;0;1;;;;0130543274;;;ce.0780291T@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780152100022;91;;48.8545866383,1.98274944411;SANS OBJET;Yvelines;Versailles;Ile-de-France;625359.7;6862097.2;EPSG:2154;Circonscription d'inspection du 1er degré de Poissy;48.85458663833744;1.982749444108426;Numéro de rue;1970-06-10;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0783215W;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0780297Z;Ecole maternelle;Ecole;Public;01 rue des Ecoles;;78660 ALLAINVILLE AUX BOIS;78660;78009;Allainville;78;25;11;1;0;;;;0130591147;;;ce.0780297Z@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780009300023;47;;48.4582569927,1.89618981103;SANS OBJET;Yvelines;Versailles;Ile-de-France;618392.9;6818124.5;EPSG:2154;Circonscription d'inspection du 1er degré de Chevreuse;48.45825699265561;1.8961898110331468;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;078014;101;ECOLE MATERNELLE;99;0780574A;;;25004;078D-RAMBOUILLET
0780300C;Ecole élémentaire Maurice Velter;Ecole;Public;19 rue Emile Combes;;78800 HOUILLES;78800;78311;Houilles;78;25;11;0;1;;;;0139144484;;;ce.0780300C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780311300067;372;;48.9281432128,2.18708039062;SANS OBJET;Yvelines;Versailles;Ile-de-France;640436.0;6870102.4;EPSG:2154;Circonscription d'inspection du 1er degré de Chatou;48.92814321276488;2.187080390624834;Numéro de rue;1970-07-17;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780269U;;;25003;078C-POISSY-SARTROUVILLE
0780304G;Ecole élémentaire Sente des Carrières;Ecole;Public;Rue de la Mérantaise;;78960 VOISINS LE BRETONNEUX;78960;78688;Voisins-le-Bretonneux;78;25;11;0;1;;;;0130437814;;;ce.0780304G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780688400078;172;;48.7538373763,2.05163969686;SANS OBJET;Yvelines;Versailles;Ile-de-France;630279.7;6850832.8;EPSG:2154;Circonscription d'inspection du 1er degré de Guyancourt;48.75383737629167;2.0516396968566886;Numéro de rue;1970-06-20;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781789W;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
